Etiqueta,Frame,Box
coche1,815,"(245.48993288590606, 163.08533077660596, 72.98465963566635, 79.54266538830298)"
coche1,816,"(245.38926174496646, 163.08149568552253, 72.97411313518697, 79.54074784276126)"
coche1,817,"(245.28859060402687, 163.07766059443912, 72.96356663470758, 79.53883029721956)"
coche1,818,"(245.18791946308727, 163.0738255033557, 72.95302013422818, 79.53691275167785)"
coche1,819,"(245.08724832214767, 163.0699904122723, 72.9424736337488, 79.53499520613614)"
coche1,820,"(244.98657718120808, 163.0661553211889, 72.93192713326941, 79.53307766059444)"
coche1,821,"(244.88590604026848, 163.06232023010546, 72.92138063279003, 79.53116011505273)"
coche1,822,"(244.78523489932888, 163.05848513902205, 72.91083413231064, 79.52924256951103)"
coche1,823,"(244.68456375838926, 163.05465004793865, 72.90028763183126, 79.52732502396933)"
coche1,824,"(244.58389261744966, 163.05081495685522, 72.88974113135187, 79.52540747842761)"
coche1,825,"(244.48322147651007, 163.04697986577182, 72.87919463087249, 79.52348993288591)"
coche1,826,"(244.38255033557047, 163.0431447746884, 72.8686481303931, 79.5215723873442)"
coche1,827,"(244.28187919463087, 163.03930968360498, 72.8581016299137, 79.51965484180249)"
coche1,828,"(244.18120805369128, 163.03547459252158, 72.84755512943433, 79.51773729626079)"
coche1,829,"(244.08053691275168, 163.03163950143815, 72.83700862895493, 79.51581975071907)"
coche1,830,"(243.9798657718121, 163.02780441035475, 72.82646212847555, 79.51390220517737)"
coche1,831,"(243.8791946308725, 163.02396931927134, 72.81591562799616, 79.51198465963567)"
coche1,832,"(243.7785234899329, 163.0201342281879, 72.80536912751678, 79.51006711409396)"
coche1,833,"(243.6778523489933, 163.0162991371045, 72.79482262703739, 79.50814956855226)"
coche1,834,"(243.5771812080537, 163.01246404602108, 72.78427612655801, 79.50623202301054)"
coche1,835,"(243.4765100671141, 163.00862895493768, 72.77372962607862, 79.50431447746884)"
coche1,836,"(243.37583892617448, 163.00479386385427, 72.76318312559923, 79.50239693192714)"
coche1,837,"(243.27516778523488, 163.00095877277084, 72.75263662511985, 79.50047938638542)"
coche1,838,"(243.1744966442953, 162.99712368168744, 72.74209012464046, 79.49856184084372)"
coche1,839,"(243.0738255033557, 162.99328859060404, 72.73154362416108, 79.49664429530202)"
coche1,840,"(242.9731543624161, 162.9894534995206, 72.72099712368168, 79.4947267497603)"
coche1,841,"(242.8724832214765, 162.9856184084372, 72.7104506232023, 79.4928092042186)"
coche1,842,"(242.7718120805369, 162.98178331735377, 72.69990412272291, 79.49089165867689)"
coche1,843,"(242.6711409395973, 162.97794822627037, 72.68935762224353, 79.48897411313519)"
coche1,844,"(242.5704697986577, 162.97411313518697, 72.67881112176414, 79.48705656759348)"
coche1,845,"(242.46979865771812, 162.97027804410354, 72.66826462128475, 79.48513902205177)"
coche1,846,"(242.36912751677852, 162.96644295302013, 72.65771812080537, 79.48322147651007)"
coche1,847,"(242.26845637583892, 162.96260786193673, 72.64717162032598, 79.48130393096837)"
coche1,848,"(242.16778523489933, 162.9587727708533, 72.6366251198466, 79.47938638542665)"
coche1,849,"(242.06711409395973, 162.9549376797699, 72.6260786193672, 79.47746883988495)"
coche1,850,"(241.96644295302013, 162.95110258868647, 72.61553211888783, 79.47555129434323)"
coche1,851,"(241.86577181208054, 162.94726749760306, 72.60498561840843, 79.47363374880153)"
coche1,852,"(241.76510067114094, 162.94343240651966, 72.59443911792906, 79.47171620325983)"
coche1,853,"(241.66442953020135, 162.93959731543623, 72.58389261744966, 79.46979865771812)"
coche1,854,"(241.56375838926175, 162.93576222435283, 72.57334611697027, 79.46788111217641)"
coche1,855,"(241.46308724832215, 162.93192713326943, 72.56279961649089, 79.46596356663471)"
coche1,856,"(241.36241610738256, 162.928092042186, 72.5522531160115, 79.464046021093)"
coche1,857,"(241.26174496644296, 162.9242569511026, 72.54170661553212, 79.4621284755513)"
coche1,858,"(241.16107382550337, 162.9204218600192, 72.53116011505273, 79.4602109300096)"
coche1,859,"(241.06040268456377, 162.91658676893576, 72.52061361457335, 79.45829338446788)"
coche1,860,"(240.95973154362417, 162.91275167785236, 72.51006711409396, 79.45637583892618)"
coche1,861,"(240.85906040268458, 162.90891658676892, 72.49952061361458, 79.45445829338446)"
coche1,862,"(240.75838926174498, 162.90508149568552, 72.48897411313519, 79.45254074784276)"
coche1,863,"(240.65771812080538, 162.90124640460212, 72.4784276126558, 79.45062320230106)"
coche1,864,"(240.5570469798658, 162.8974113135187, 72.46788111217641, 79.44870565675934)"
coche1,865,"(240.4563758389262, 162.89357622243529, 72.45733461169704, 79.44678811121764)"
coche1,866,"(240.3557046979866, 162.88974113135188, 72.44678811121764, 79.44487056567594)"
coche1,867,"(240.255033557047, 162.88590604026845, 72.43624161073825, 79.44295302013423)"
coche1,868,"(240.1543624161074, 162.88207094918505, 72.42569511025887, 79.44103547459252)"
coche1,869,"(240.0536912751678, 162.87823585810162, 72.41514860977948, 79.43911792905081)"
coche1,870,"(239.9530201342282, 162.87440076701822, 72.4046021093001, 79.43720038350911)"
coche1,871,"(239.85234899328862, 162.8705656759348, 72.39405560882071, 79.4352828379674)"
coche1,872,"(239.75167785234902, 162.86673058485138, 72.38350910834133, 79.43336529242569)"
coche1,873,"(239.6510067114094, 162.86289549376798, 72.37296260786194, 79.43144774688399)"
coche1,874,"(239.5503355704698, 162.85906040268458, 72.36241610738256, 79.42953020134229)"
coche1,875,"(239.4496644295302, 162.85522531160115, 72.35186960690316, 79.42761265580057)"
coche1,876,"(239.3489932885906, 162.85139022051774, 72.34132310642377, 79.42569511025887)"
coche1,877,"(239.248322147651, 162.8475551294343, 72.3307766059444, 79.42377756471716)"
coche1,878,"(239.1476510067114, 162.8437200383509, 72.320230105465, 79.42186001917545)"
coche1,879,"(239.04697986577182, 162.8398849472675, 72.30968360498562, 79.41994247363375)"
coche1,880,"(238.94630872483222, 162.83604985618408, 72.29913710450623, 79.41802492809204)"
coche1,881,"(238.84563758389262, 162.83221476510067, 72.28859060402685, 79.41610738255034)"
coche1,882,"(238.74496644295303, 162.82837967401727, 72.27804410354746, 79.41418983700864)"
coche1,883,"(238.64429530201343, 162.82454458293384, 72.26749760306808, 79.41227229146692)"
coche1,884,"(238.54362416107384, 162.82070949185044, 72.25695110258869, 79.41035474592522)"
coche1,885,"(238.44295302013424, 162.816874400767, 72.2464046021093, 79.4084372003835)"
coche1,886,"(238.34228187919462, 162.8130393096836, 72.23585810162992, 79.4065196548418)"
coche1,887,"(238.24161073825502, 162.8092042186002, 72.22531160115052, 79.4046021093001)"
coche1,888,"(238.14093959731542, 162.80536912751677, 72.21476510067114, 79.40268456375838)"
coche1,889,"(238.04026845637583, 162.80153403643337, 72.20421860019175, 79.40076701821668)"
coche1,890,"(237.93959731543623, 162.79769894534996, 72.19367209971237, 79.39884947267498)"
coche1,891,"(237.83892617449663, 162.79386385426653, 72.18312559923298, 79.39693192713327)"
coche1,892,"(237.73825503355704, 162.79002876318313, 72.1725790987536, 79.39501438159157)"
coche1,893,"(237.63758389261744, 162.7861936720997, 72.16203259827421, 79.39309683604985)"
coche1,894,"(237.53691275167785, 162.7823585810163, 72.15148609779482, 79.39117929050815)"
coche1,895,"(237.43624161073825, 162.7785234899329, 72.14093959731544, 79.38926174496645)"
coche1,896,"(237.33557046979865, 162.77468839884946, 72.13039309683604, 79.38734419942473)"
coche1,897,"(237.23489932885906, 162.77085330776606, 72.11984659635667, 79.38542665388303)"
coche1,898,"(237.13422818791946, 162.76701821668266, 72.10930009587727, 79.38350910834133)"
coche1,899,"(237.03355704697987, 162.76318312559923, 72.0987535953979, 79.38159156279961)"
coche1,900,"(236.93288590604027, 162.75934803451582, 72.0882070949185, 79.37967401725791)"
coche1,901,"(236.83221476510067, 162.7555129434324, 72.07766059443912, 79.3777564717162)"
coche1,902,"(236.73154362416108, 162.751677852349, 72.06711409395973, 79.3758389261745)"
coche1,903,"(236.63087248322148, 162.7478427612656, 72.05656759348034, 79.3739213806328)"
coche1,904,"(236.53020134228188, 162.74400767018216, 72.04602109300096, 79.37200383509108)"
coche1,905,"(236.4295302013423, 162.74017257909875, 72.03547459252157, 79.37008628954938)"
coche1,906,"(236.3288590604027, 162.73633748801535, 72.02492809204219, 79.36816874400768)"
coche1,907,"(236.2281879194631, 162.73250239693192, 72.0143815915628, 79.36625119846596)"
coche1,908,"(236.1275167785235, 162.72866730584852, 72.00383509108342, 79.36433365292426)"
coche1,909,"(236.0268456375839, 162.72483221476512, 71.99328859060402, 79.36241610738256)"
coche1,910,"(235.9261744966443, 162.72099712368168, 71.98274209012465, 79.36049856184084)"
coche1,911,"(235.8255033557047, 162.71716203259828, 71.97219558964525, 79.35858101629914)"
coche1,912,"(235.72483221476512, 162.71332694151485, 71.96164908916586, 79.35666347075743)"
coche1,913,"(235.62416107382552, 162.70949185043145, 71.95110258868648, 79.35474592521572)"
coche1,914,"(235.52348993288592, 162.70565675934805, 71.9405560882071, 79.35282837967402)"
coche1,915,"(235.42281879194633, 162.7018216682646, 71.93000958772771, 79.3509108341323)"
coche1,916,"(235.32214765100673, 162.6979865771812, 71.91946308724832, 79.3489932885906)"
coche1,917,"(235.22147651006713, 162.6941514860978, 71.90891658676894, 79.3470757430489)"
coche1,918,"(235.12080536912754, 162.69031639501438, 71.89837008628955, 79.34515819750719)"
coche1,919,"(235.02013422818794, 162.68648130393098, 71.88782358581017, 79.34324065196549)"
coche1,920,"(234.91946308724835, 162.68264621284754, 71.87727708533077, 79.34132310642377)"
coche1,921,"(234.81879194630875, 162.67881112176414, 71.8667305848514, 79.33940556088207)"
coche1,922,"(234.71812080536915, 162.67497603068074, 71.856184084372, 79.33748801534037)"
coche1,923,"(234.61744966442953, 162.6711409395973, 71.84563758389262, 79.33557046979865)"
coche1,924,"(234.51677852348993, 162.6673058485139, 71.83509108341323, 79.33365292425695)"
coche1,925,"(234.41610738255034, 162.6634707574305, 71.82454458293384, 79.33173537871525)"
coche1,926,"(234.31543624161074, 162.65963566634707, 71.81399808245446, 79.32981783317354)"
coche1,927,"(234.21476510067114, 162.65580057526367, 71.80345158197507, 79.32790028763183)"
coche1,928,"(234.11409395973155, 162.65196548418024, 71.79290508149569, 79.32598274209012)"
coche1,929,"(234.01342281879195, 162.64813039309684, 71.7823585810163, 79.32406519654842)"
coche1,930,"(233.91275167785236, 162.64429530201343, 71.77181208053692, 79.32214765100672)"
coche1,931,"(233.81208053691276, 162.64046021093, 71.76126558005753, 79.320230105465)"
coche1,932,"(233.71140939597316, 162.6366251198466, 71.75071907957815, 79.3183125599233)"
coche1,933,"(233.61073825503357, 162.6327900287632, 71.74017257909875, 79.3163950143816)"
coche1,934,"(233.51006711409397, 162.62895493767977, 71.72962607861936, 79.31447746883988)"
coche1,935,"(233.40939597315437, 162.62511984659636, 71.71907957813998, 79.31255992329818)"
coche1,936,"(233.30872483221475, 162.62128475551293, 71.70853307766059, 79.31064237775647)"
coche1,937,"(233.20805369127515, 162.61744966442953, 71.69798657718121, 79.30872483221476)"
coche1,938,"(233.10738255033556, 162.61361457334613, 71.68744007670182, 79.30680728667306)"
coche1,939,"(233.00671140939596, 162.6097794822627, 71.67689357622244, 79.30488974113135)"
coche1,940,"(232.90604026845637, 162.6059443911793, 71.66634707574305, 79.30297219558965)"
coche1,941,"(232.80536912751677, 162.6021093000959, 71.65580057526367, 79.30105465004794)"
coche1,942,"(232.70469798657717, 162.59827420901246, 71.64525407478428, 79.29913710450623)"
coche1,943,"(232.60402684563758, 162.59443911792906, 71.63470757430488, 79.29721955896453)"
coche1,944,"(232.50335570469798, 162.59060402684563, 71.6241610738255, 79.29530201342281)"
coche1,945,"(232.40268456375838, 162.58676893576222, 71.61361457334611, 79.29338446788111)"
coche1,946,"(232.3020134228188, 162.58293384467882, 71.60306807286673, 79.29146692233941)"
coche1,947,"(232.2013422818792, 162.5790987535954, 71.59252157238734, 79.2895493767977)"
coche1,948,"(232.1006711409396, 162.575263662512, 71.58197507190796, 79.287631831256)"
coche1,949,"(232.0, 162.57142857142858, 71.57142857142857, 79.28571428571429)"
coche1,950,"(231.8993288590604, 162.56759348034515, 71.56088207094919, 79.28379674017258)"
coche1,951,"(231.7986577181208, 162.56375838926175, 71.5503355704698, 79.28187919463087)"
coche1,952,"(231.6979865771812, 162.55992329817832, 71.5397890699904, 79.27996164908916)"
coche1,953,"(231.59731543624162, 162.55608820709492, 71.52924256951103, 79.27804410354746)"
coche1,954,"(231.49664429530202, 162.5522531160115, 71.51869606903163, 79.27612655800576)"
coche1,955,"(231.39597315436242, 162.54841802492808, 71.50814956855226, 79.27420901246404)"
coche1,956,"(231.29530201342283, 162.54458293384468, 71.49760306807286, 79.27229146692234)"
coche1,957,"(231.19463087248323, 162.54074784276128, 71.48705656759348, 79.27037392138064)"
coche1,958,"(231.09395973154363, 162.53691275167785, 71.47651006711409, 79.26845637583892)"
coche1,959,"(230.99328859060404, 162.53307766059444, 71.46596356663471, 79.26653883029722)"
coche1,960,"(230.89261744966444, 162.529242569511, 71.45541706615532, 79.2646212847555)"
coche1,961,"(230.79194630872485, 162.5254074784276, 71.44487056567593, 79.2627037392138)"
coche1,962,"(230.69127516778525, 162.5215723873442, 71.43432406519655, 79.2607861936721)"
coche1,963,"(230.59060402684565, 162.51773729626078, 71.42377756471717, 79.25886864813039)"
coche1,964,"(230.48993288590606, 162.51390220517737, 71.41323106423778, 79.25695110258869)"
coche1,965,"(230.38926174496646, 162.51006711409397, 71.40268456375838, 79.25503355704699)"
coche1,966,"(230.28859060402687, 162.50623202301054, 71.392138063279, 79.25311601150527)"
coche1,967,"(230.18791946308727, 162.50239693192714, 71.38159156279961, 79.25119846596357)"
coche1,968,"(230.08724832214767, 162.4985618408437, 71.37104506232023, 79.24928092042185)"
coche1,969,"(229.98657718120808, 162.4947267497603, 71.36049856184084, 79.24736337488015)"
coche1,970,"(229.88590604026848, 162.4908916586769, 71.34995206136146, 79.24544582933845)"
coche1,971,"(229.78523489932888, 162.48705656759347, 71.33940556088207, 79.24352828379673)"
coche1,972,"(229.6845637583893, 162.48322147651007, 71.32885906040269, 79.24161073825503)"
coche1,973,"(229.58389261744966, 162.47938638542666, 71.3183125599233, 79.23969319271333)"
coche1,974,"(229.48322147651007, 162.47555129434323, 71.3077660594439, 79.23777564717162)"
coche1,975,"(229.38255033557047, 162.47171620325983, 71.29721955896453, 79.23585810162992)"
coche1,976,"(229.28187919463087, 162.46788111217643, 71.28667305848514, 79.23394055608821)"
coche1,977,"(229.18120805369128, 162.464046021093, 71.27612655800576, 79.2320230105465)"
coche1,978,"(229.08053691275168, 162.4602109300096, 71.26558005752636, 79.2301054650048)"
coche1,979,"(228.9798657718121, 162.45637583892616, 71.25503355704699, 79.22818791946308)"
coche1,980,"(228.8791946308725, 162.45254074784276, 71.24448705656759, 79.22627037392138)"
coche1,981,"(228.7785234899329, 162.44870565675936, 71.23394055608821, 79.22435282837968)"
coche1,982,"(228.6778523489933, 162.44487056567593, 71.22339405560882, 79.22243528283796)"
coche1,983,"(228.5771812080537, 162.44103547459252, 71.21284755512943, 79.22051773729626)"
coche1,984,"(228.4765100671141, 162.43720038350912, 71.20230105465005, 79.21860019175456)"
coche1,985,"(228.3758389261745, 162.4333652924257, 71.19175455417066, 79.21668264621285)"
coche1,986,"(228.27516778523488, 162.4295302013423, 71.18120805369128, 79.21476510067114)"
coche1,987,"(228.1744966442953, 162.42569511025886, 71.17066155321189, 79.21284755512943)"
coche1,988,"(228.0738255033557, 162.42186001917545, 71.16011505273251, 79.21093000958773)"
coche1,989,"(227.9731543624161, 162.41802492809205, 71.14956855225311, 79.20901246404603)"
coche1,990,"(227.8724832214765, 162.41418983700862, 71.13902205177374, 79.20709491850431)"
coche1,991,"(227.7718120805369, 162.41035474592522, 71.12847555129434, 79.20517737296261)"
coche1,992,"(227.6711409395973, 162.40651965484182, 71.11792905081495, 79.20325982742091)"
coche1,993,"(227.5704697986577, 162.40268456375838, 71.10738255033557, 79.20134228187919)"
coche1,994,"(227.46979865771812, 162.39884947267498, 71.09683604985618, 79.19942473633749)"
coche1,995,"(227.36912751677852, 162.39501438159155, 71.0862895493768, 79.19750719079578)"
coche1,996,"(227.26845637583892, 162.39117929050815, 71.07574304889741, 79.19558964525407)"
coche1,997,"(227.16778523489933, 162.38734419942475, 71.06519654841803, 79.19367209971237)"
coche1,998,"(227.06711409395973, 162.38350910834131, 71.05465004793864, 79.19175455417066)"
coche1,999,"(226.96644295302013, 162.3796740172579, 71.04410354745926, 79.18983700862896)"
coche1,1000,"(226.86577181208054, 162.3758389261745, 71.03355704697987, 79.18791946308725)"
coche1,1001,"(226.76510067114094, 162.37200383509108, 71.02301054650047, 79.18600191754554)"
coche1,1002,"(226.66442953020135, 162.36816874400768, 71.0124640460211, 79.18408437200384)"
coche1,1003,"(226.56375838926175, 162.36433365292424, 71.0019175455417, 79.18216682646212)"
coche1,1004,"(226.46308724832215, 162.36049856184084, 70.99137104506232, 79.18024928092042)"
coche1,1005,"(226.36241610738256, 162.35666347075744, 70.98082454458293, 79.17833173537872)"
coche1,1006,"(226.26174496644296, 162.352828379674, 70.97027804410355, 79.176414189837)"
coche1,1007,"(226.16107382550337, 162.3489932885906, 70.95973154362416, 79.1744966442953)"
coche1,1008,"(226.06040268456377, 162.3451581975072, 70.94918504314478, 79.1725790987536)"
coche1,1009,"(225.95973154362417, 162.34132310642377, 70.93863854266539, 79.17066155321189)"
coche1,1010,"(225.85906040268458, 162.33748801534037, 70.928092042186, 79.16874400767018)"
coche1,1011,"(225.75838926174498, 162.33365292425694, 70.91754554170662, 79.16682646212847)"
coche1,1012,"(225.65771812080538, 162.32981783317354, 70.90699904122722, 79.16490891658677)"
coche1,1013,"(225.5570469798658, 162.32598274209013, 70.89645254074784, 79.16299137104507)"
coche1,1014,"(225.4563758389262, 162.3221476510067, 70.88590604026845, 79.16107382550335)"
coche1,1015,"(225.3557046979866, 162.3183125599233, 70.87535953978907, 79.15915627996165)"
coche1,1016,"(225.255033557047, 162.3144774688399, 70.86481303930968, 79.15723873441995)"
coche1,1017,"(225.1543624161074, 162.31064237775647, 70.8542665388303, 79.15532118887823)"
coche1,1018,"(225.0536912751678, 162.30680728667306, 70.84372003835091, 79.15340364333653)"
coche1,1019,"(224.9530201342282, 162.30297219558963, 70.83317353787153, 79.15148609779482)"
coche1,1020,"(224.85234899328862, 162.29913710450623, 70.82262703739214, 79.14956855225311)"
coche1,1021,"(224.75167785234902, 162.29530201342283, 70.81208053691276, 79.14765100671141)"
coche1,1022,"(224.65100671140942, 162.2914669223394, 70.80153403643337, 79.1457334611697)"
coche1,1023,"(224.5503355704698, 162.287631831256, 70.79098753595397, 79.143815915628)"
coche1,1024,"(224.4496644295302, 162.2837967401726, 70.7804410354746, 79.1418983700863)"
coche1,1025,"(224.3489932885906, 162.27996164908916, 70.7698945349952, 79.13998082454458)"
coche1,1026,"(224.248322147651, 162.27612655800576, 70.75934803451582, 79.13806327900288)"
coche1,1027,"(224.1476510067114, 162.27229146692233, 70.74880153403643, 79.13614573346116)"
coche1,1028,"(224.04697986577182, 162.26845637583892, 70.73825503355705, 79.13422818791946)"
coche1,1029,"(223.94630872483222, 162.26462128475552, 70.72770853307766, 79.13231064237776)"
coche1,1030,"(223.84563758389262, 162.2607861936721, 70.71716203259828, 79.13039309683604)"
coche1,1031,"(223.74496644295303, 162.2569511025887, 70.70661553211889, 79.12847555129434)"
coche1,1032,"(223.64429530201343, 162.25311601150528, 70.6960690316395, 79.12655800575264)"
coche1,1033,"(223.54362416107384, 162.24928092042185, 70.68552253116012, 79.12464046021093)"
coche1,1034,"(223.44295302013424, 162.24544582933845, 70.67497603068072, 79.12272291466923)"
coche1,1035,"(223.34228187919464, 162.24161073825502, 70.66442953020135, 79.12080536912751)"
coche1,1036,"(223.24161073825502, 162.23777564717162, 70.65388302972195, 79.11888782358581)"
coche1,1037,"(223.14093959731542, 162.2339405560882, 70.64333652924257, 79.1169702780441)"
coche1,1038,"(223.04026845637583, 162.23010546500478, 70.63279002876318, 79.11505273250239)"
coche1,1039,"(222.93959731543623, 162.22627037392138, 70.6222435282838, 79.11313518696069)"
coche1,1040,"(222.83892617449663, 162.22243528283798, 70.61169702780441, 79.11121764141899)"
coche1,1041,"(222.73825503355704, 162.21860019175455, 70.60115052732502, 79.10930009587727)"
coche1,1042,"(222.63758389261744, 162.21476510067114, 70.59060402684564, 79.10738255033557)"
coche1,1043,"(222.53691275167785, 162.21093000958774, 70.58005752636625, 79.10546500479387)"
coche1,1044,"(222.43624161073825, 162.2070949185043, 70.56951102588687, 79.10354745925216)"
coche1,1045,"(222.33557046979865, 162.2032598274209, 70.55896452540748, 79.10162991371045)"
coche1,1046,"(222.23489932885906, 162.19942473633748, 70.5484180249281, 79.09971236816874)"
coche1,1047,"(222.13422818791946, 162.19558964525407, 70.5378715244487, 79.09779482262704)"
coche1,1048,"(222.03355704697987, 162.19175455417067, 70.52732502396933, 79.09587727708534)"
coche1,1049,"(221.93288590604027, 162.18791946308724, 70.51677852348993, 79.09395973154362)"
coche1,1050,"(221.83221476510067, 162.18408437200384, 70.50623202301054, 79.09204218600192)"
coche1,1051,"(221.73154362416108, 162.18024928092044, 70.49568552253116, 79.09012464046022)"
coche1,1052,"(221.63087248322148, 162.176414189837, 70.48513902205177, 79.0882070949185)"
coche1,1053,"(221.53020134228188, 162.1725790987536, 70.47459252157239, 79.0862895493768)"
coche1,1054,"(221.4295302013423, 162.16874400767017, 70.464046021093, 79.08437200383509)"
coche1,1055,"(221.3288590604027, 162.16490891658677, 70.45349952061362, 79.08245445829338)"
coche1,1056,"(221.2281879194631, 162.16107382550337, 70.44295302013423, 79.08053691275168)"
coche1,1057,"(221.1275167785235, 162.15723873441993, 70.43240651965485, 79.07861936720997)"
coche1,1058,"(221.0268456375839, 162.15340364333653, 70.42186001917545, 79.07670182166827)"
coche1,1059,"(220.9261744966443, 162.14956855225313, 70.41131351869606, 79.07478427612656)"
coche1,1060,"(220.8255033557047, 162.1457334611697, 70.40076701821668, 79.07286673058485)"
coche1,1061,"(220.72483221476512, 162.1418983700863, 70.39022051773729, 79.07094918504315)"
coche1,1062,"(220.62416107382552, 162.13806327900286, 70.37967401725791, 79.06903163950143)"
coche1,1063,"(220.52348993288592, 162.13422818791946, 70.36912751677852, 79.06711409395973)"
coche1,1064,"(220.42281879194633, 162.13039309683606, 70.35858101629914, 79.06519654841803)"
coche1,1065,"(220.32214765100673, 162.12655800575263, 70.34803451581975, 79.06327900287631)"
coche1,1066,"(220.22147651006713, 162.12272291466923, 70.33748801534037, 79.06136145733461)"
coche1,1067,"(220.12080536912754, 162.11888782358582, 70.32694151486098, 79.05944391179291)"
coche1,1068,"(220.02013422818794, 162.1150527325024, 70.3163950143816, 79.0575263662512)"
coche1,1069,"(219.91946308724835, 162.111217641419, 70.3058485139022, 79.0556088207095)"
coche1,1070,"(219.81879194630875, 162.10738255033556, 70.29530201342283, 79.05369127516778)"
coche1,1071,"(219.71812080536915, 162.10354745925216, 70.28475551294343, 79.05177372962608)"
coche1,1072,"(219.61744966442956, 162.09971236816875, 70.27420901246404, 79.04985618408438)"
coche1,1073,"(219.51677852348993, 162.09587727708532, 70.26366251198466, 79.04793863854266)"
coche1,1074,"(219.41610738255034, 162.09204218600192, 70.25311601150527, 79.04602109300096)"
coche1,1075,"(219.31543624161074, 162.08820709491852, 70.24256951102589, 79.04410354745926)"
coche1,1076,"(219.21476510067114, 162.08437200383509, 70.2320230105465, 79.04218600191754)"
coche1,1077,"(219.11409395973155, 162.08053691275168, 70.22147651006712, 79.04026845637584)"
coche1,1078,"(219.01342281879195, 162.07670182166825, 70.21093000958773, 79.03835091083413)"
coche1,1079,"(218.91275167785236, 162.07286673058485, 70.20038350910835, 79.03643336529242)"
coche1,1080,"(218.81208053691276, 162.06903163950145, 70.18983700862896, 79.03451581975072)"
coche1,1081,"(218.71140939597316, 162.06519654841802, 70.17929050814956, 79.03259827420901)"
coche1,1082,"(218.61073825503357, 162.0613614573346, 70.16874400767018, 79.0306807286673)"
coche1,1083,"(218.51006711409397, 162.0575263662512, 70.15819750719079, 79.0287631831256)"
coche1,1084,"(218.40939597315437, 162.05369127516778, 70.14765100671141, 79.02684563758389)"
coche1,1085,"(218.30872483221478, 162.04985618408438, 70.13710450623202, 79.02492809204219)"
coche1,1086,"(218.20805369127515, 162.04602109300095, 70.12655800575264, 79.02301054650047)"
coche1,1087,"(218.10738255033556, 162.04218600191754, 70.11601150527325, 79.02109300095877)"
coche1,1088,"(218.00671140939596, 162.03835091083414, 70.10546500479387, 79.01917545541707)"
coche1,1089,"(217.90604026845637, 162.0345158197507, 70.09491850431448, 79.01725790987535)"
coche1,1090,"(217.80536912751677, 162.0306807286673, 70.08437200383509, 79.01534036433365)"
coche1,1091,"(217.70469798657717, 162.0268456375839, 70.0738255033557, 79.01342281879195)"
coche1,1092,"(217.60402684563758, 162.02301054650047, 70.06327900287631, 79.01150527325024)"
coche1,1093,"(217.50335570469798, 162.01917545541707, 70.05273250239694, 79.00958772770853)"
coche1,1094,"(217.40268456375838, 162.01534036433367, 70.04218600191754, 79.00767018216683)"
coche1,1095,"(217.3020134228188, 162.01150527325024, 70.03163950143816, 79.00575263662512)"
coche1,1096,"(217.2013422818792, 162.00767018216683, 70.02109300095877, 79.00383509108342)"
coche1,1097,"(217.1006711409396, 162.0038350910834, 70.01054650047939, 79.0019175455417)"
coche1,1153,"(211.46308724832215, 161.78906999041226, 69.41994247363375, 78.89453499520613)"
